native_stratum,orientation_status,pair_id,preferred_native_response,principle_index
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,3
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,4
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,5
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,6
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,7
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,8
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,9
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,10
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,11
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,13
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,12
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,14
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,15
L4_safety_boundary_difference,stable_indifference,Alpaca2-7B-train.jsonl:25410,,16
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,17
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,18
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,19
L4_safety_boundary_difference,stable_substantive,Alpaca2-7B-train.jsonl:25410,1,20
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca2-7B-train.jsonl:4455,1,0
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca2-7B-train.jsonl:4455,,1
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca2-7B-train.jsonl:4455,,2
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca2-7B-train.jsonl:4455,,3
L1_no_recorded_safety_field_difference,position_unstable,Alpaca2-7B-train.jsonl:4455,,4
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca2-7B-train.jsonl:4455,,5
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca2-7B-train.jsonl:4455,,6
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca2-7B-train.jsonl:4455,,7
L1_no_recorded_safety_field_difference,position_unstable,Alpaca2-7B-train.jsonl:4455,,8
L1_no_recorded_safety_field_difference,position_unstable,Alpaca2-7B-train.jsonl:4455,,9
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca2-7B-train.jsonl:4455,,10
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca2-7B-train.jsonl:4455,1,11
L1_no_recorded_safety_field_difference,position_unstable,Alpaca2-7B-train.jsonl:4455,,13
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca2-7B-train.jsonl:4455,,12
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca2-7B-train.jsonl:4455,,14
L1_no_recorded_safety_field_difference,orientation_inconclusive,Alpaca2-7B-train.jsonl:4455,,15
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca2-7B-train.jsonl:4455,,16
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca2-7B-train.jsonl:4455,,17
L1_no_recorded_safety_field_difference,position_unstable,Alpaca2-7B-train.jsonl:4455,,18
L1_no_recorded_safety_field_difference,orientation_inconclusive,Alpaca2-7B-train.jsonl:4455,,19
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca2-7B-train.jsonl:4455,,20
L3_severity_difference_same_safety_state,stable_indifference,Alpaca3-8B-train.jsonl:4732,,1
L3_severity_difference_same_safety_state,stable_substantive,Alpaca3-8B-train.jsonl:4732,1,0
L3_severity_difference_same_safety_state,stable_indifference,Alpaca3-8B-train.jsonl:4732,,2
L3_severity_difference_same_safety_state,position_unstable,Alpaca3-8B-train.jsonl:4732,,3
L3_severity_difference_same_safety_state,stable_indifference,Alpaca3-8B-train.jsonl:4732,,4
L3_severity_difference_same_safety_state,stable_indifference,Alpaca3-8B-train.jsonl:4732,,5
L3_severity_difference_same_safety_state,stable_indifference,Alpaca3-8B-train.jsonl:4732,,6
L3_severity_difference_same_safety_state,orientation_inconclusive,Alpaca3-8B-train.jsonl:4732,,7
L3_severity_difference_same_safety_state,position_unstable,Alpaca3-8B-train.jsonl:4732,,8
L3_severity_difference_same_safety_state,position_unstable,Alpaca3-8B-train.jsonl:4732,,9
L3_severity_difference_same_safety_state,stable_indifference,Alpaca3-8B-train.jsonl:4732,,10
L3_severity_difference_same_safety_state,position_unstable,Alpaca3-8B-train.jsonl:4732,,11
L3_severity_difference_same_safety_state,position_unstable,Alpaca3-8B-train.jsonl:4732,,13
L3_severity_difference_same_safety_state,position_unstable,Alpaca3-8B-train.jsonl:4732,,12
L3_severity_difference_same_safety_state,stable_indifference,Alpaca3-8B-train.jsonl:4732,,14
L3_severity_difference_same_safety_state,stable_indifference,Alpaca3-8B-train.jsonl:4732,,15
L3_severity_difference_same_safety_state,stable_indifference,Alpaca3-8B-train.jsonl:4732,,16
L3_severity_difference_same_safety_state,stable_substantive,Alpaca3-8B-train.jsonl:4732,1,17
L3_severity_difference_same_safety_state,stable_indifference,Alpaca3-8B-train.jsonl:4732,,18
L3_severity_difference_same_safety_state,position_unstable,Alpaca3-8B-train.jsonl:4732,,19
L3_severity_difference_same_safety_state,stable_indifference,Alpaca3-8B-train.jsonl:4732,,20
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:15266,0,0
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:15266,,1
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:15266,,2
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:15266,1,3
L1_no_recorded_safety_field_difference,position_unstable,Alpaca-7B-train.jsonl:15266,,4
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:15266,,5
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:15266,,6
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:15266,0,7
L1_no_recorded_safety_field_difference,position_unstable,Alpaca-7B-train.jsonl:15266,,8
L1_no_recorded_safety_field_difference,position_unstable,Alpaca-7B-train.jsonl:15266,,9
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:15266,,10
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:15266,0,11
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:15266,,12
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:15266,0,13
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:15266,,14
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:15266,,15
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:15266,,16
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:15266,,17
L1_no_recorded_safety_field_difference,position_unstable,Alpaca-7B-train.jsonl:15266,,18
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:15266,,19
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:15266,,20
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,1,0
L4_safety_boundary_difference,stable_indifference,Alpaca-7B-train.jsonl:2974,,1
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,2
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,3
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,4
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,5
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,6
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,7
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,8
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,9
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,10
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,1,11
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,12
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,13
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,14
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,15
L4_safety_boundary_difference,orientation_inconclusive,Alpaca-7B-train.jsonl:2974,,16
L4_safety_boundary_difference,position_unstable,Alpaca-7B-train.jsonl:2974,,17
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,18
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,19
L4_safety_boundary_difference,stable_substantive,Alpaca-7B-train.jsonl:2974,0,20
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,0,0
L1_no_recorded_safety_field_difference,orientation_inconclusive,Alpaca-7B-train.jsonl:8637,,1
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:8637,,2
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,0,3
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,0,4
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,0,5
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,0,6
L1_no_recorded_safety_field_difference,position_unstable,Alpaca-7B-train.jsonl:8637,,7
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,0,8
L1_no_recorded_safety_field_difference,position_unstable,Alpaca-7B-train.jsonl:8637,,9
L1_no_recorded_safety_field_difference,position_unstable,Alpaca-7B-train.jsonl:8637,,10
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,1,11
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,0,13
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,0,12
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,0,15
L1_no_recorded_safety_field_difference,orientation_inconclusive,Alpaca-7B-train.jsonl:8637,,14
L1_no_recorded_safety_field_difference,stable_indifference,Alpaca-7B-train.jsonl:8637,,16
L1_no_recorded_safety_field_difference,orientation_inconclusive,Alpaca-7B-train.jsonl:8637,,17
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,0,18
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,0,19
L1_no_recorded_safety_field_difference,stable_substantive,Alpaca-7B-train.jsonl:8637,0,20
