source_file,source_line,response_0_sha256,response_1_sha256,stratum,stratum_population_N_h,stratum_sample_n_h,inclusion_probability,design_weight_N_h_over_n_h,within_stratum_draw_order
Alpaca3-8B-train.jsonl,11697,cb80a6f50eff96136cd6d97bfa13ec1ccc48ea1d24f6cc193869369bcc0f08b0,b08a1e94771e0d8329e10900efa406dbd2492d28a45dfe2322b4cd8cddce5709,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,289
Alpaca3-8B-train.jsonl,16935,0c065c582547d8131b9f22cea04a3d50234f57569a3b4d2cc4665d5f0fd0c4b8,182c6919d8e07abfb6ece68e5c02cee0400a5a888f54c114bf95358e3eb652ea,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,290
Alpaca-7B-train.jsonl,20936,3ac7544378d67205e9446d64342b0433426559f830cd966c8b755589b24173ad,2185daf782b7884e30fc9627387de17d64b85fce51e7b9aa7560556fbed4b3c3,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,291
Alpaca3-8B-train.jsonl,3000,ebacd24bd0bc2fc01507b947d937c2011c93f22c3dd3858268dfdb70431308b5,92cd3d8bbb94c18ade6ab7dfd5006893469ea6c7ec45a771a11a373e2fc51333,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,292
Alpaca2-7B-train.jsonl,10449,1245708c6d3c2e6f55e416c685291131c68d184568397dcb22554539e3ad4aa7,090ffd6231edb957eefeedf332c37fd8684f898c916d0d1226ae1964bb579486,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,293
Alpaca-7B-train.jsonl,3406,79b73a7d7d949b17cfb6ad93fee7fb3046d21937c9591eb76e3c7d84762cd28e,c947a310ca054a42574208b4f7a9ee01512b599e8c3182ef5191c953bb0a711a,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,294
Alpaca2-7B-train.jsonl,857,8d01beeea78df435c6f23ff9e6012a330efb528b6fe8a2104fe7a367e6515ffd,2d1cfe1a05c1ceb0567fe010526719b349fdf3dd1d53f555e68dc7bee51ec6f9,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,295
Alpaca-7B-train.jsonl,16645,556a3d93676d1ba746143c27ab77b78de2f9b8d42146e3a6cf24a930ebff6036,3066b49ec6cf73604476c56cf1fe05db4e253ce132f09ff8f1f55a1fcaa67453,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,296
Alpaca2-7B-train.jsonl,13504,81b0188fd449338b0f0117928411f4cd9550e1781276fceb984f1e5296cb4e45,d0f6a637e49afe771de9437389ee45280a54e71d419b1d76b8be6d9d98028877,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,297
Alpaca-7B-train.jsonl,4594,cc2e4d0779b7437ad65143409afa912b20583210a6249882aaa6f1a3bce71857,3064865a141c22516cdb01931d3488d54cb685b3ca030ef3e90edc71e2b58892,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,298
Alpaca3-8B-train.jsonl,11698,cce0957aaa3a6701af3f94d6107fceb5fcd1d5b929bc50419a18e10ca3b7ddcb,d2c61023bc3f5f4eb3d46669b232ef9621e8fb3218e22a6d6d77d1f45e869eb0,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,299
Alpaca-7B-train.jsonl,11962,da87e54771fc79a3dd296f6191f2aedc8e7639e7311354226f48a0a1d0964824,edb6e3be572aa8387a9780ee3523c331d8316f19865366427bb93393331adf46,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,300
Alpaca2-7B-train.jsonl,19449,0c4dbc465ac20ea8f397ec26b52442eb4fd0b40b3f710f5343bb39423347f63b,789a3f18fa5a40cec2fd0b50b91bba31e1834a07208fb0b7f0423e1ae34662ca,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,301
Alpaca2-7B-train.jsonl,21718,4bbdc123b7287ec4e5f34f1875d5b40ca16a469fe3cfeef09952c5182b646f2e,3f24d3f8aaf49eaae09066729a67e56231674b8face1bfa1f89151ba15208a93,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,302
Alpaca-7B-train.jsonl,16157,bd189fe3517a7c81fc43afb7bd85701ff8abbbc9c01b56041b750b2d9e03e534,77c528c6f8df1c8dd8b5a156d1fb0fce8915a5b7c9de541a58899e0f90bd9b2b,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,303
Alpaca3-8B-train.jsonl,7270,3dd2f29c637df9586beeba49602391973dd89d94263cb3c67c36e217d7152707,e500a3e664f8882f79708412ad4f6752e4837e8f8509af2c3a0284249997d4b0,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,304
Alpaca2-7B-train.jsonl,18166,331bca829730e699755c2211eed23d2a2ec4d9eaf166205e352b30a397bf5d02,c4981c2084bd1bda6868838e23964f7396b0545779e1e5991a8be5aebc5cd7fa,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,305
Alpaca2-7B-train.jsonl,9926,d240a0655658187340dc18f5c65bfe3fca5f475b437d7708d9dca063f1b0e6e0,3fb908f3f7a3a609271e751b8e0f05691f4dd43b123a4a0b30949045b5e2bacf,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,306
Alpaca2-7B-train.jsonl,13132,f99e2ef792650c9c9a85bb86427c847f7cff2d75cffbad58bde1ee401fa6b943,892e22c3a7b6f768214c409bbf0e4166d5fafbe9337373502b9d31da90e80ec1,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,307
Alpaca3-8B-train.jsonl,13596,fe427616d3226125b9da73441b97c30c22dc55424294b52d1b568d9f7edfe07b,7d0f4f7a9e6841fd7986822fc956c6ea05a0416968cf163ba03043d949453ab0,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,308
Alpaca3-8B-train.jsonl,2954,31eb9cf906a0d7989f34036c0cca93c79e1b5ac4197bfb0c1c1085d785da9031,9c2e4368d08671cf75cb583ab85eeb8aed1700e96827f64e32a0a0ce47fb29ad,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,309
Alpaca-7B-train.jsonl,91,a7e0c1f13377ee3a4cb466c8734712577e0a415d931d554de05b4fb3db67a6e1,f9d4e62e896ef96d6a62e28ddf6901c3d646a677144c8a37070aad4f261581cd,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,310
Alpaca2-7B-train.jsonl,25436,295beab04d8db3d8c9e7d55a7bcab164f7a7487d16f35b58dbc8bbe254bc93df,37645cfcc41ed2e621647e33f399d748d91f06eecd7ef63dfd31706bab2a3735,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,311
Alpaca3-8B-train.jsonl,2189,91412d1f98184db012245aaed5a34c7bc9ff26ae95d92196bbe4a10e47f6158d,ae22e0521c18048b9ae1886b27b2b2b9d96850932206990233e44b06d346de77,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,312
Alpaca-7B-train.jsonl,11882,a16f5a4caa5af52836790d64c85f2ed3c6b8d482a763bee51106efd9f90c6732,56e54f66b2472c23e397ee0f4ef26686b64330f6636b587b91107ae6dcfa3874,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,313
Alpaca-7B-train.jsonl,1360,fa14a8589dd9413208e7eac812f60d840c3fc6e0275c68902f3517ded8ece00e,e9455960c785c7cd769c155097763b7a2cdc680a821e302a2a91d86abd4bbfa6,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,314
Alpaca3-8B-train.jsonl,11529,bd0b469b8d63dae0d9c3f0e21189e616ea3b0399908028fd354b55ee0dabe4a3,dd9a12fea1a012a755e93d4fb19cc6c58070c439bce12d0604dfbea3e4ba3e02,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,315
Alpaca2-7B-train.jsonl,12865,90d37d7cc3141c1d8bfe5e1925acafca355fdef03e5f4eb670ef3e9f4ea9e0e4,8ab888de71567a909e3baf3693e1a81669bd8b806a92ce458933736b5b413bcf,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,316
Alpaca-7B-train.jsonl,11860,4a8bb3bc10b14528469749451a252628b640523715d12b8e1c178c2a82adffd6,7d30fdec30ae2d2ed1a8164cd30937fe1bd21091c1985023f17f387c150d8d89,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,317
Alpaca2-7B-train.jsonl,8261,65a7457f2254c283158d8360ab6b51e7d40e188efdf5ab4929530dee9de814af,9e1ed748a6ae749fea337a852db5ab04a6b197de8612c07729c33011d2b7ac38,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,318
Alpaca-7B-train.jsonl,16506,c7d12fb21d49a93547959c7192157e4dfee42409699baec24df8a46b92e158f3,00892913c695eb155c9857cba924074d90af74617795cc96d1bd2a7b8dd6c87f,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,319
Alpaca-7B-train.jsonl,14548,d35e9fa9358a49814d1c2c4fe28ecbd8fa9dfe83ee619d5dea54893ca4d53e8b,6863ba3d475e2374fb73c8908cbe9465aa73a8a04e2b4a12ccc5479b2a81fbb2,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,320
Alpaca-7B-train.jsonl,6433,e9a6c9a9afef64a68d256f60bea445ebbfe23da64bfb3ca5d94e2474b80302ef,5824447c7dbdd950f3a5f73f7253388da2a1e9afc587d88aa3b19222a42eaff5,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,321
Alpaca2-7B-train.jsonl,15627,fe184702fca6d34552ffa3a50201c643b2100beaebd948718e9050c05281af9c,1b6a0f0550851eeb5024e69db5a52a6c50e56178926941f7631888ecc511d163,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,322
Alpaca3-8B-train.jsonl,8231,eb6ff53d4bd14b7233c608450cdad74fcc1eb60ac907869dac6c8716c88468ac,5b8ff406c8aef54df053b4ea1f7ff48df275ef50f1816ad2fe0422139b217ade,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,323
Alpaca3-8B-train.jsonl,783,28940d9e63e1ff377a07bf551e96875550150ca9434192bc8ca03fbc73c1feed,410ad374b0730f5c069b2a04b81ba1922187b03cd0f6c8b456a1671a37ebc925,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,324
Alpaca2-7B-train.jsonl,8210,56f845f661251d5eb8f93ba1f36abd524a89f853892656e42e59fd2fda72af3c,62d916057ce5fbaac8feaeebe97c944d2def4564cb9c2b5b0d6a3cd0db2a141b,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,325
Alpaca-7B-train.jsonl,25104,179777962d8f7fd9ca2c02f76cf49f044da1dbe870d7f5c2b11d825ed070c63b,2a8bb6735c7451777de1d7f84999d5085f0574c274f6d39d1e1aa6dc838f6e02,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,326
Alpaca2-7B-train.jsonl,9818,da84ac6f47e538f6753b44065fecec8e418ec10ffbbb7c6acef0c16307a5f6bb,311ba72e8777495cb9b2db9aeb3b52eb4978b46e4d0c1264b4090ef7f3e49906,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,327
Alpaca3-8B-train.jsonl,6554,a7d439b088475c66ec1f5fd73cd72ca1717959da5503f1e292e6702207e69810,d06db961a8aecef1a4a390bf90b83fa7e9d6722c8098090b8a3736f3948a91ff,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,328
Alpaca3-8B-train.jsonl,4758,bec4b65396a23672a2018a2c26e320f295747cd38c6b64be2aa5b1bcc39ca477,f50cf6e40f9c46433d3f946bd0917c572440b012da4eb5a9ec5e8a9fe1821b0d,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,329
Alpaca2-7B-train.jsonl,3283,26163b24ce4d04ddef6acbc3eb6eb360b8b3a55c14c4f58fa003c653549274b0,14298ea11fd34a9a7b0664eccb53c66c46b8bc4899e6c05b61a62a0fedab1aa1,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,330
Alpaca3-8B-train.jsonl,3002,db3cc297779d6b342e7832752a5b457c0a85d735554a0f21e93dee935c6ca545,4ff65554c81ced36841aca10d6831a951f757bc8e4d3ac29a44de7466a19698e,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,331
Alpaca2-7B-train.jsonl,19392,f8075921ca0e05f422ed3325103d9a5dd54f72bf0cc9023d8d859ae466c563d8,5e5c6f019e9cb72b3fa8181579a0688d032de484b24b68e991fe440ee166c533,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,332
Alpaca-7B-train.jsonl,17305,ff85ee6e054802c0e6d6381c8564f43f3f18321b0e75dd9d2c68af210b3815a2,990051697ac2d7a5e36ae287e103e122bc2bd15f6acea6e60e926822b61cf27f,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,333
Alpaca2-7B-train.jsonl,12826,7cccac0fd64fb559fbc06ddeafe8abfdad1e6aa2ade349e1d7c2875e46e8caf7,3c4fac11ca243444a76c9ad10a5a48b3ccfd2735ae521484af675a535469e555,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,334
Alpaca2-7B-train.jsonl,8127,c7bce5c225867e5633b5f414cce53a247872038dfd305c1dca7ad7a36ccb3ee5,3584335612e16d6b3192f9e6b97f736ec6f2fe5fc7ad99c91b89c153ddfe87cc,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,335
Alpaca-7B-train.jsonl,15779,2b7e3cc27f5d38d9548f91684d3309aaf2ea13a81d2e4cedd37498f3d743fa61,3c229794d009606c7f8fe92932ce6af7a4dd872c5f8822fa7c5d2e550604cbf2,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,336
Alpaca2-7B-train.jsonl,10744,28f99629f4be2e41e3ea3611b0d57d68c06ad9f67c426615a301ebb43aacfe75,a142c253c906e12a05447a2b0b3d8f949207e78f348de980c416bb144d516f54,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,337
Alpaca-7B-train.jsonl,15174,b60df6d704cbadea88d8fd9b56bf21c8672820ec7f2fbcd95c2d558a935dbfe3,7ce0c51eea6bc9d9d2a15c7f2d2c7fa07bf9e55725d117ce4874abb2f15b57d8,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,338
Alpaca2-7B-train.jsonl,12092,ce492fda9018e5890295127b34533c21dd4f434257f03e191ae59c80a4224d62,2688f7df9267342e68a5ec89f598108798362edf8422249868322e5e80597826,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,339
Alpaca3-8B-train.jsonl,5584,1924ef4cc81ee6985a6d76ba7d68fc2d9ea900d720cfa1fb2c78a822dfd20d5e,466ed98a1bde90767a7d03c17b1fea041fc9743fbb38abe941ce5d4be3007b3f,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,340
Alpaca3-8B-train.jsonl,15903,f61702b07eafdc076fe811bbe77ac105672dce492111c62dd5b042fb5ad80f5d,f9fa6c520a5cf5a8167cf5387f50a02490fc96e341cf8c2b42315c0e3b1b2a39,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,341
Alpaca2-7B-train.jsonl,4810,65dcc19c369966edcfbc61be82100b750a8ba9169f261794f0e96bf5a50e8b95,81edd0ac0d7f41ae6ebbb6bdb8bbd20c7e5598f3556473b76d1b8fd33d0d9905,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,342
Alpaca2-7B-train.jsonl,23632,3a5477223866aede47e2e03b1488d19e885c3ec6350cfcfe17359f347b895d49,f37e52627546e1762e293f5904a165acaf3791c51e5d12f6f46452b9b0a016b6,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,343
Alpaca3-8B-train.jsonl,1150,79efdc7ed6c44567f6b92e5f6977114a2774e23b6443483e9c4d6cd23ca236cb,644dcae35ef9edc617a5fbb8ebc119a1b82be973034819d75a81c04f24a0cb2e,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,344
Alpaca2-7B-train.jsonl,16012,341935bdd39c5755695c6f15d6c5891ad2fd8f194e35d83a023c191e5967d0fd,1f8994248aea1a11f945e22102b8d8e367527cc2f5bd9bfbd526f337c8720e1b,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,345
Alpaca3-8B-train.jsonl,16635,07e0a6fe328d5cc40d11e83623f7c55c19f21c43de27d1486de734a5d3f67f3c,0e3f2e2a72fd552cc08157f59a1744a61352f2239bda7f2d05d5a0810ad52bfc,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,346
Alpaca3-8B-train.jsonl,1340,cc3479e686d2d27bdae73253653d11555ae6a072cae1db190e39713ad2a5da85,2d6e970cd14870e803361c2bf222f55fad36f39841c6c7a5023e8aa180fcae5a,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,347
Alpaca-7B-train.jsonl,12414,ded1cb471565e8a268d444ea017f2ffe684b491b7cf5c5c9ccb26221fc942991,019b4243d758c8dc3ccf49243d0bc70607cf750d217e2ae32a6f8a58fa4d2458,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,348
Alpaca2-7B-train.jsonl,17070,ebd659a5532920d8cfe21c477687494b732e6aff47d7195e1e6e632aaac98b1e,708981e2055177001d50c3f82aaa296a69634c4d8c8b4f2233a3b35beb98e603,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,349
Alpaca3-8B-train.jsonl,5138,7355a58cdb33ff57ee77818dff7fdad677f8dd590206cd9062d3428adbb81515,c7317ecfca825ac3fd9515e8f94a451725147aedeb30ffbba64bbfed98d21560,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,350
Alpaca2-7B-train.jsonl,388,7d71c28449f31c54736c5b967515fc7c7567a179da004bbdf9341e58d98391b2,70cce6377adfef2cd376b070aa309a6e2f686accb250a47a943ad109d38673d5,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,351
Alpaca2-7B-train.jsonl,19434,5e4c315f0abe74eadd6f772b3388891e7bdf6be0dd0e6ad868d63f03872fff6a,304b38676dcdee168a3754cb03e63f2473c83fe5b13f97bc198f6325d0a47623,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,352
Alpaca-7B-train.jsonl,12657,b05c0f013bd93e52e7ceee91e945f85029d4e69246069da93a9305481e9b2332,5cf022279584dc0a3f68e3dc341cf47995b26a1063eb71f6b2c59a05d395ccc0,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,353
Alpaca-7B-train.jsonl,18867,e043e2e0b5db1429854b990113b0557f4a2efd41ef169c4ff0ece8e5432b0d28,40a535950f31597ad5d572a9fc0262c9cb540c5d319bf8e3c3008aa486bbed13,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,354
Alpaca3-8B-train.jsonl,16380,5d7701065bbcc1a5ef1cb75ea069f8a4c87f27681f0dfacbcf1ecf65b49ff795,e785a57abc569b58568c6be805ae48c88ad48b70b26ff57001a6bbcdfe100d71,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,355
Alpaca-7B-train.jsonl,2029,18c2fbe4fff3e793c3edfde788738c93c09782caaafecf4d50437a5c9113f5af,c6fa86844d67ed81997b83a1b9f10beaa22f3e764fc09935f85bc3787ac58a66,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,356
Alpaca2-7B-train.jsonl,19468,1430cedec1893d5c197639400a0a095cc9192f404eb5fa37455d8cd9fd1934a0,19a1b9e5d14f56673f151211aa44a76aca78e0efbb4b0063f3b9ea73055d4ed0,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,357
Alpaca2-7B-train.jsonl,25226,e899f7d9218e4d80d8d9147318018c957dbf70b0a5c5bc97f6eb4140f10dceb7,a3e66a66e0b4dde7d7519f2e0b63195fac5f541f4d625d95178f62cfeceb1f3a,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,358
Alpaca3-8B-train.jsonl,3877,368534b4db53d982bf5ed9d0dacf8d6812c545f3103e886afa335798166d4f1d,fe778b6e28c8020c9d396aa0bf4f109bd9e319d68dc5f05374674c3b15470ab3,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,359
Alpaca3-8B-train.jsonl,15531,e67749a4d0d65bd69e56173bf15c8e5dcca99b420c8340b07426fb8d989ee80a,31fb9e8eea5f51171dfca841a0937fc983dc63e089fc7daff34f590a367ee7fb,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,360
Alpaca-7B-train.jsonl,26108,ec433e837b06c9d93a92412224b8b626a415998f46053a87652ae088382fb02e,ab3901ae16a6a188ef10572093f1a2cf0e4de78e05be5a76498e94cb2b8b034a,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,361
Alpaca3-8B-train.jsonl,18279,a2be51436eec6be15bdde0bdf0fe3832c1bfde381f9c00713a84c5b84c5a9f40,e6827446b0997bca682eebebc55280d681db60c7dcf7696e585caac9d0d88707,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,362
Alpaca3-8B-train.jsonl,5047,412e51339496033739f5741c47613fe632c89a2ff8fab3a28911072010f31ba6,8a47ad8f1e50e87230233fc24ec73846cf44d698cbbc049240fb25b7da75f157,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,363
Alpaca3-8B-train.jsonl,2953,2939a020383ff813424d744cbb09b8562205591665df3f6cfd1b8a8a555f5215,56c675f62b88067b37f55053a2e7262e5b97882f54d34013bd08573953f800f8,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,364
Alpaca-7B-train.jsonl,13733,0fa2e74b09a9e37f69b99caf3458b127d5853a77fcb39797958b9385d9f74836,8c61de5b0bc04960e49c9b16a75e481050da0d69968bb92652180d110e82471b,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,365
Alpaca2-7B-train.jsonl,16422,795e48fc4fb3f73d3a6a64cebec785ae974870ef5c13ccd1793839c809000540,c8ae416b0531bb0b0980184245241b2665ee190fa5ffc7f7925f92e82554d113,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,366
Alpaca-7B-train.jsonl,13951,478f9504fd0ced4c35ebc1445523a067847750aba084311084080f6a28e2e48c,911e81453f6eb12216e19683a2f675b7958d5520f2c7197be0bc240f32bc1724,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,367
Alpaca3-8B-train.jsonl,11116,8ecaaed72d16d42ddf0f001157b237474afb3c4446156676f3e6dce3cb1024b3,14289e3cda7b5898bb443dfde2d63e442c10090e5f65fcb6fdad6e0448f0d03e,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,368
Alpaca2-7B-train.jsonl,6745,b8c6eb21f8b5b69050081e100b2170059f81ae9750ff88fb633119a8249c84c6,fc1e12cd01d44162a26ece4a7055ed28f4a1da233ef9ed0b591770eb280eec8c,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,369
Alpaca2-7B-train.jsonl,2114,cea2d7a7d8265a229c30201f3a3c7e6733045015ce29502db1b84c6465883565,c7d9019ff6f79cd47d5011aca805668d44bbbb2ee8a55b5b7fe23f893efdf8ca,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,370
Alpaca3-8B-train.jsonl,9722,860a7797ae4b51dd130af21368b48820b93580daa43a8ff165dc087f3e56c49f,7ed42b9079fe4cf2ba684f588d4f4dddaf9feee1c69a1711c439aad485b4a0e2,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,371
Alpaca2-7B-train.jsonl,7843,00f77bd1cdc4ace623f756336cb0c73d3bd0894095e49ef707673e0089044f65,cc3015c493d505abff51c634438c5d01c2d56f670919aa39dab9fa2da3936afe,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,372
Alpaca3-8B-train.jsonl,10955,af5a8a5d87546d87d28282ddc34f60ae821c273d6173da23e72e571e47adb18a,fcd7e00c496fa73f8b03e02babc7c5dc9e8075d85f95aab13d604c638915237a,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,373
Alpaca2-7B-train.jsonl,1682,59dba71c62717c1e0daec21db4cfb5dbfc47aed8201e99a3b3327d39072f0ea4,9b45b2b8e3ecf3f26f2149e6b4e0c23d2e96af55047304f973d79c4b1f9355f5,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,374
Alpaca3-8B-train.jsonl,5822,f5922306e6354d064f000e570a8ad8862f8fe66a540a85a7fcdf5613c7400ff7,8f827032581fc0945ecc452accdc008e1c7664f2e75fa2dfdd1f0eed64fbc968,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,375
Alpaca3-8B-train.jsonl,13840,201e7d7c08f7079048555f7964f0a78adc7a2ad572b929f80d964b053ed0168b,79daced5a6a545aee0741510f0a25b6c48eb72c61c50cd2d9ca3399d89d6eeb3,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,376
Alpaca2-7B-train.jsonl,11439,b331b0c188959395c517e906b9b3782c0f8b5295c892bbb0127bcaec46f11a3f,88f6abad03c6086312f6a6da910dc9dd8aa8c74a8527cefbe1238ad593cb3737,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,377
Alpaca3-8B-train.jsonl,19358,1e837d06b81527f8e58fb0c6ffc4535d94bdacd9ffb95e8873debeeb375852ec,a4c6625feb4912adc9204d7c5b2f99fcba67894aafa4d2de8ca2dac2d83e0faf,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,378
Alpaca3-8B-train.jsonl,13572,081168686e03086c12c12bbf470effd3ba5c6b54fb1ac2384dcc67c23e293047,a9d0063b5f7e05610515bb605637d56a958b5b204969e2ec32bd4d763fbef204,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,379
Alpaca2-7B-train.jsonl,19647,697dbf7f3e03d9c5597c49f6f72747049d66a602a3835d13b875fe594a0fcfd4,4b9a13d438173710eca38ebb5fe0aa83e3cf4833863530d6061e6f684acd2e37,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,380
Alpaca-7B-train.jsonl,16235,c42b65ee5e7c57971807c80a3ab899163a9d6ccd69a1ab3760b26367535e815a,8c1e9aff78438f3df460ff08280a64e4dc240e18c109826a3738986ba6e57baf,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,381
Alpaca2-7B-train.jsonl,11257,98e310f273eb1372f1871c45de68ac517473a7946f46098824c5c1d87fd4cb5b,8873515d79f7e0eabc0f973a8bea4755a6465affe540c363c062786c8633b2e8,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,382
Alpaca-7B-train.jsonl,10357,0a5a2360299add7bc8cf1f16e82b93a116d4475f7313d4ebce41b97be63e31df,73570844370608c4c960e32284dbf4418126b80982bd0d0e45db8b441a5e8918,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,383
Alpaca-7B-train.jsonl,3774,7a8a880b5905750d6469acaac172fa482a88c5a538343c611811762d0280ad2b,b56f81c99a6e118d9af8917653c3a05976a2350d92ef1ef2fce74adb20b354e0,L1_no_recorded_safety_field_difference,44325,1000,0.022560631697687534,44.325,384
